,teff,logg,ebv,hcam:gtc:u_s,hcam:gtc:g_s,hcam:gtc:r_s,hcam:gtc:i_s,hcam:gtc:z_s,sdss:u,sdss:g,sdss:r,sdss:i,sdss:z,u-g,g-r,r-i,i-z,g-i,u-u_s,g-g_s,r-r_s,i-i_s,z-z_s
65,6744.6982451441445,4.332766295947429,0.0,-37.869882654725814,-38.9883953607756,-39.12779105833774,-39.093367752085086,-39.065802956739844,-37.598485391244104,-38.96986420208328,-39.127178161624045,-39.100921565534485,-39.06397669269446,1.3713788108391753,0.15731395954076532,-0.02625659608955999,-0.036944872840024345,0.13105736345120533,-0.27139726348170967,-0.01853115869231914,-0.0006128967136973529,0.007553813449398206,-0.0018262640453841072
66,6790.309015910426,4.326172561864277,0.0,-37.84138393319968,-38.946315780465504,-39.04789517148993,-38.988898510095986,-38.98797020713463,-37.507336241346835,-38.929569946717024,-39.04819916021887,-38.99811732254771,-38.98355417502974,1.4222337053701892,0.11862921350184763,-0.05008183767116492,-0.014563147517968389,0.06854737583068271,-0.3340476918528452,-0.016745833748480266,0.00030398872894465967,0.009218812451720737,-0.004416032104892054
67,6830.496828446408,4.320610902632748,0.0,-37.940651754209334,-39.023927113817464,-39.133192602434114,-39.07981110873731,-39.05862576418946,-37.635860385633464,-39.00694377446569,-39.1336013231566,-39.08879620489555,-39.05599860112027,1.3710833888322256,0.12665754869090762,-0.04480511826104561,-0.03279760377527907,0.08185243042986201,-0.3047913685758701,-0.016983339351774873,0.00040872072248276936,0.00898509615824139,-0.002627163069185201
68,6878.105698027845,4.314623554895394,0.0,-38.08406162315955,-39.143883497123454,-39.27237016409156,-39.23212209979175,-39.17902553770487,-37.82823038314679,-39.12613254244189,-39.2726600153777,-39.24041609216363,-39.17932419160021,1.2979021592950986,0.1465274729358157,-0.03224392321407521,-0.06109190056341873,0.11428354972174048,-0.2558312400127605,-0.017750954681567066,0.00028985128614067435,0.008293992371875447,0.00029865389534222686
69,6933.0951671723915,4.308324732866081,0.0,-38.14518122984039,-39.23334603289558,-39.354944114660164,-39.310149746358086,-39.24849417339614,-37.89469179182194,-39.21531025667267,-39.355130699954636,-39.31938058020648,-39.248901985252616,1.3206184648507318,0.13982044328196253,-0.03575011974815823,-0.07047859495386177,0.1040703235338043,-0.25048943801844814,-0.018035776222909305,0.00018658529447179717,0.00923083384839174,0.00040781185647631446
70,6991.686780779088,4.302338365675806,0.0,-38.15079924345117,-39.29843860332345,-39.39844173900525,-39.338723720398846,-39.282063498482415,-37.88051470771667,-39.280400515640146,-39.398518737427054,-39.34984738096974,-39.28091837909204,1.399885807923475,0.1181182217869079,-0.04867135645731224,-0.06892900187769868,0.06944686532959565,-0.27028453573449696,-0.018038087683301285,7.69984218038644e-05,0.01112366057089531,-0.0011451193903724288
71,7041.111287799136,4.297857614310061,0.0,-38.201744757159744,-39.33539089226461,-39.42656820947566,-39.362072956177634,-39.30123268800267,-37.93563093748202,-39.31776644202466,-39.426552227643796,-39.37351352773924,-39.300387319085594,1.3821355045426458,0.10878578561913343,-0.053038699904554676,-0.0731262086536475,0.05574708571457876,-0.2661138196777273,-0.01762445023994985,-1.5981831865019558e-05,0.011440571561607271,-0.0008453689170764278
72,7089.584855199233,4.293901787640223,0.0,-38.25664832056804,-39.3683676681739,-39.452189594759346,-39.384198534039854,-39.318265349667286,-37.99720060358955,-39.35120900881004,-39.4520846750817,-39.39575610004625,-39.31793175316061,1.3540084052204904,0.10087566627166211,-0.05632857503545097,-0.07782434688564166,0.044547091236211145,-0.25944771697849234,-0.01715865936386507,-0.00010491967764636456,0.011557566006395348,-0.00033359650667819096
73,7140.00648588013,4.290597345352294,0.0,-38.30987657315238,-39.40229432689094,-39.47834125168929,-39.40656993829048,-39.33587891761472,-38.05615904756304,-39.38559388544106,-39.47814651325275,-39.41828358947381,-39.33600400238396,1.3294348378780185,0.09255262781169193,-0.059862923778943866,-0.08227958708985028,0.03268970403274807,-0.25371752558933736,-0.0167004414498777,-0.0001947384365337257,0.011713651183328011,0.00012508476923756007
74,7202.581866963042,4.28752634929484,0.0,-38.37072904141904,-39.44425074255703,-39.509915718655314,-39.43294256501568,-39.35747672636528,-38.121423456890625,-39.42812802289969,-39.50962043440707,-39.44492602365015,-39.358006796693545,1.306704566009067,0.08149241150737652,-0.06469441075692117,-0.08691922695660281,0.016798000750455344,-0.24930558452841467,-0.016122719657339246,-0.00029528424824576405,0.011983458634468036,0.0005300703282671293
75,7266.643722155425,4.285187495183744,0.0,-38.41151055651183,-39.500917214099815,-39.537959329029846,-39.445241588744054,-39.37833611603616,-38.13124993042965,-39.48635224833438,-39.5377234030303,-39.45862676199529,-39.377142129438184,1.3551023179047306,0.05137115469592146,-0.07909664103500802,-0.0814846325571068,-0.027725486339086558,-0.28026062608218183,-0.014564965765437421,-0.00023592599954724847,0.013385173251236893,-0.0011939865979755382
76,7580.8539228905265,4.277124497924621,0.0,-38.670683648437524,-39.678042411348876,-39.69977681621737,-39.59314699204225,-39.482860374442815,-38.43197417191214,-39.66538143529137,-39.69957101140343,-39.608016984622054,-39.484768792821896,1.2334072633792346,0.03418957611205542,-0.09155402678137392,-0.12324819180015822,-0.0573644506693185,-0.23870947652538632,-0.012660976057503603,-0.00020580481394461003,0.014869992579804148,0.0019084183790809561
77,7640.233137760158,4.275216848628651,0.0,-38.6836477230806,-39.64543266169124,-39.64782832582353,-39.531517827458515,-39.43044901631636,-38.42404510008057,-39.634372477095795,-39.647711014593106,-39.5469373791132,-39.4315799053821,1.2103273770152256,0.01333853749731162,-0.10077363547990359,-0.11535747373110183,-0.08743509798259197,-0.2596026230000277,-0.011060184595443445,-0.00011731123042579839,0.01541955165468778,0.0011308890657417692
78,7710.756697066414,4.273396907170238,0.0,-38.67529963422133,-39.570345327281615,-39.52733085881139,-39.387624868895955,-39.31757643292391,-38.362384740175365,-39.56254696591332,-39.52741081970236,-39.40444513976467,-39.31586043268331,1.2001622257379552,-0.035136146210959396,-0.12296567993769258,-0.08858470708135968,-0.15810182614865198,-0.3129148940459672,-0.007798361368294593,7.996089097161985e-05,0.016820270868713294,-0.001716000240598703
79,7785.907814800765,4.270911918763533,0.0,-38.664376013162375,-39.480702101693794,-39.37924719804078,-39.207046463076345,-39.179805292327515,-38.29118369309538,-39.476919966207106,-39.37959691092299,-39.22584785505126,-39.17430654542929,1.1857362731117291,-0.09732305528411445,-0.15374905587172805,-0.05154130962197456,-0.2510721111558425,-0.3731923200669982,-0.003782135486687821,0.00034971288221186114,0.018801391974918147,-0.005498746898226159
80,7845.007696502049,4.268732566205644,0.0,-38.683340219373775,-39.49446966919446,-39.383506318771246,-39.20623205234023,-39.17207815013292,-38.31507772457277,-39.490823536122676,-39.38398485729256,-39.225504399029774,-39.166833419602796,1.175745811549909,-0.10683867883011544,-0.15848045826278678,-0.058670979426977965,-0.2653191370929022,-0.3682624948010087,-0.0036461330717827423,0.0004785385213139648,0.019272346689540143,-0.005244730530122865
81,7909.06953050498,4.26580663490291,0.0,-38.71215297280065,-39.53657217015993,-39.42950514191552,-39.255127848886474,-39.19924313153537,-38.36609631200972,-39.53202264634769,-39.430074767070195,-39.27442276151491,-39.19545021617924,1.1659263343379749,-0.10194787927749616,-0.15565200555528236,-0.07897254533567377,-0.2575998848327785,-0.34605666079093567,-0.004549523812237055,0.0005696251546751796,0.019294912628438965,-0.003792915356129356
82,7968.464062129826,4.262701511685274,0.0,-38.73755391058048,-39.57256385690039,-39.46881306760467,-39.29687012839912,-39.22247749000485,-38.41059275582585,-39.56725657466958,-39.46946031731063,-39.316181107894145,-39.219949274571576,1.1566638188437253,-0.09779625735895081,-0.15327920941648188,-0.09623183332256957,-0.2510754667754327,-0.3269611547546276,-0.005307282230809562,0.0006472497059561988,0.019310979495024583,-0.0025282154332728624
83,8027.340044253889,4.25977688253248,0.0,-38.81519927448034,-39.65915364323967,-39.551096669226325,-39.37555770109835,-39.29385898583572,-38.489915523857235,-39.65397397885971,-39.551704954226864,-39.395356644158106,-39.291529786617005,1.1640584550024755,-0.1022690246328466,-0.1563483100687577,-0.10382685754110099,-0.2586173347016043,-0.32528375062310744,-0.0051796643799590925,0.0006082850005384444,0.019798943059754492,-0.0023291992187139954
84,8094.5006460875775,4.256906001968185,0.0,-38.96007618359716,-39.813754861632034,-39.693825832795014,-39.50855766222412,-39.43043136157027,-38.61888774557062,-39.809542380569034,-39.69427453313327,-39.5293497347005,-39.427209333303864,1.1906546349984168,-0.11526784743576712,-0.16492479843276442,-0.10214040139663894,-0.28019264586853154,-0.341188438026542,-0.004212481062999984,0.0004487003382536159,0.020792072476382373,-0.003222028266407051
85,8165.019178415578,4.253611706188972,0.0,-39.09485149471054,-39.9588272713264,-39.82961317801014,-39.63655468191974,-39.56075595806702,-38.74110747079315,-39.95533091823423,-39.82993080129256,-39.65816571181859,-39.55682640782095,1.2142234474410785,-0.12540011694166964,-0.17176508947397195,-0.10133930399764068,-0.2971652064156416,-0.35374402391738613,-0.003496353092167226,0.00031762328242024296,0.021611029898849665,-0.003929550246070335
86,8240.921363613495,4.249999322122787,0.0,-39.18757761783708,-40.047077115979256,-39.91544769267211,-39.7204754772324,-39.637438668715035,-38.84162175056046,-40.04357931505458,-39.91568694401598,-39.74236339137896,-39.633977766096756,1.2019575644941156,-0.12789237103859818,-0.17332355263702226,-0.10838562528220308,-0.30121592367562045,-0.345955867276615,-0.003497800924677108,0.00023925134387070557,0.02188791414656066,-0.003460902618279249
87,8298.251957317018,4.247988998256022,0.0,-39.230041696596196,-40.07628586295307,-39.94636632946161,-39.75304521244118,-39.659386158333646,-38.90069653487832,-40.07242582471668,-39.9465730620825,-39.77484652220433,-39.65694399333245,1.1717292898383604,-0.12585276263418166,-0.171726539878172,-0.11790252887188046,-0.29757930251235365,-0.32934516171787465,-0.0038600382363895847,0.0002067326208887721,0.021801309763148424,-0.0024421650011987595
88,8380.122451527559,4.246126006315854,0.0,-39.28822045230766,-40.11636170971497,-39.98867862860509,-39.79753617806086,-39.68970268259251,-38.98009925703735,-40.11202172238226,-39.9888411805171,-39.819220713582645,-39.68864389533563,1.131922465344907,-0.12318054186516036,-0.16962046693445387,-0.13057681824701461,-0.29280100879961424,-0.30812119527031,-0.0043399873327132354,0.0001625519120054264,0.02168453552178562,-0.0010587872568805778
89,8447.314394584051,4.242710636913111,0.0,-39.30892214800408,-40.1118683300474,-39.98622969740527,-39.79487875917778,-39.68172577332771,-39.01389361883493,-40.10734460040317,-39.98636628418957,-39.81652140780258,-39.681444470055716,1.093450981568239,-0.1209783162135949,-0.16984487638698909,-0.13507693774686658,-0.290823192600584,-0.29502852916915145,-0.004523729644233754,0.00013658678430061855,0.02164264862480536,-0.0002813032719970465
90,8498.125406643223,4.240635610165951,0.0,-39.31691941442385,-40.097328032738496,-39.97289963677696,-39.78056949823039,-39.66548441269859,-39.029988129159726,-40.0927571894058,-39.973018345800014,-39.802210665621416,-39.665666834963254,1.062769060246076,-0.11973884360578779,-0.17080768017859782,-0.13654383065816234,-0.2905465237843856,-0.28693128526412437,-0.0045708433326936415,0.00011870902305588515,0.021641167391024396,0.00018242226466469447
91,8570.023417632034,4.237182887795356,0.0,-39.328557781681205,-40.077927025526265,-39.9550308583759,-39.76121714314875,-39.643186251730555,-39.05272890293039,-40.073284172445945,-39.95511955892089,-39.78286621058772,-39.6440413843077,1.0205552695155546,-0.11816461352505314,-0.17225334833317163,-0.1388248262800218,-0.29041796185822477,-0.27582887875081497,-0.004642853080319753,8.87005449925482e-05,0.02164906743897177,0.0008551325771435359
92,8643.697950129783,4.233428155813272,0.0,-39.33965249157354,-40.06509621113815,-39.94107809582433,-39.74620446660811,-39.621930412104604,-39.07631855557625,-40.060565069304864,-39.94120033203821,-39.76788823181179,-39.623482659233105,0.984246513728614,-0.11936473726665753,-0.1733121002264184,-0.14440557257868392,-0.29267683749307594,-0.26333393599728794,-0.004531141833282959,0.00012223621387619232,0.021683765203675875,0.0015522471285009942
93,8714.182974165038,4.229582509013775,0.0,-39.35031076637255,-40.05826520724325,-39.93122398784117,-39.73556832428062,-39.60315394774743,-39.09927489678455,-40.053974812661885,-39.931423451987385,-39.75730882372936,-39.60537642451519,0.9546999158773346,-0.12255136067449968,-0.1741146282580246,-0.1519323992141679,-0.29666598893252427,-0.2510358695880015,-0.004290394581367707,0.00019946414621330177,0.02174049944873957,0.002222476767762771
94,8779.190645142791,4.225465418696212,0.0,-39.361217794724624,-40.05422469487035,-39.92398188493699,-39.72742884887686,-39.58734052512831,-39.120796545120214,-40.05016724025191,-39.9242517599198,-39.749239165388744,-39.59018152654379,0.9293706951316949,-0.12591548033211097,-0.17501259453105433,-0.15905763884495627,-0.3009280748631653,-0.24042124960440958,-0.004057454618440204,0.00026987498280561795,0.021810316511881922,0.00284100141547583
95,8843.82601569048,4.2217377810877394,0.0,-39.39548710871015,-40.052246630779486,-39.90923252271491,-39.7068368815335,-39.57655954135701,-39.14519927826718,-40.049814880760046,-39.90963713682723,-39.728922894315424,-39.578692533618224,0.9046156024928678,-0.14017774393281712,-0.18071424251180446,-0.15023036069720064,-0.3208919864446216,-0.2502878304429714,-0.00243175001943996,0.00040461411231973443,0.022086012781926456,0.0021329922612167707
96,8910.357848927719,4.217851916966163,0.0,-39.43804762371702,-40.0449328725193,-39.884473479395105,-39.67354314210354,-39.562811014251196,-39.16927115218393,-40.04487588690639,-39.88506318421955,-39.695996286427444,-39.56356564919443,0.875604734722458,-0.15981270268684256,-0.1890668977921024,-0.13243063723301418,-0.34887960047894495,-0.26877647153308715,-5.698561290756743e-05,0.0005897048244420944,0.02245314432390444,0.0007546349432345778
97,8981.812737598306,4.211977636894902,0.0,-39.477912509055976,-40.02674054085797,-39.84791224788901,-39.62753892519443,-39.53948969083886,-39.191189175433884,-40.02931737972698,-39.84872902702137,-39.650359635203316,-39.53875101298671,0.8381282042930991,-0.18058835270561246,-0.1983693918180549,-0.1116086222166075,-0.3789577445236674,-0.286723333622092,0.0025768388690110555,0.000816779132357226,0.022820710008886635,-0.0007386778521549786
98,9041.24485058146,4.207243521636992,0.0,-39.52316972989802,-40.04735394847482,-39.86086533759846,-39.63518328188819,-39.55389534249946,-39.230353545533035,-40.05072929345586,-39.86175804837701,-39.65835812381467,-39.55267187976767,0.8203757479228244,-0.18897124507884655,-0.20339992456234057,-0.10568624404699989,-0.3923711696411871,-0.29281618436498746,0.0033753449810376424,0.0008927107785510202,0.023174841926483225,-0.0012234627317866398
99,9107.915653196822,4.201549814361339,0.0,-39.58299677267629,-40.09772361661761,-39.905606292945436,-39.67517751096321,-39.59480078878764,-39.28622556608611,-40.10125489985521,-39.90650682974156,-39.69881193035306,-39.5933658046697,0.8150293337691039,-0.19474807011365414,-0.20769489938849972,-0.10544612568335765,-0.40244296950215386,-0.2967712065901793,0.0035312832376064307,0.0009005367961236743,0.023634419389850336,-0.0014349841179353007
100,9172.473417764464,4.1971311817821215,0.0,-39.64211427500108,-40.152767407912265,-39.954477668989064,-39.719358089742244,-39.63981952637614,-39.34051567787819,-40.15644040955321,-39.95537403316828,-39.74346059477326,-39.63812588989744,0.8159247316750253,-0.2010663763849294,-0.21191343839502252,-0.10533470487582264,-0.41297981477995194,-0.30159859712289006,0.0036730016409478594,0.0008963641792192334,0.024102505031017074,-0.0016936364786985791
101,9228.166811997766,4.192191684396483,0.0,-39.68725400205442,-40.23463744728565,-40.03007142743693,-39.792065119745516,-39.70046492592029,-39.38822100335513,-40.23747804053628,-40.03079986333246,-39.81666032143634,-39.69915246781491,0.8492570371811539,-0.20667817720381976,-0.21413954189612383,-0.1175078536214258,-0.4208177190999436,-0.2990329986992961,0.0028405932506316844,0.0007284358955317316,0.024595201690821966,-0.0013124581053816087
102,9296.233638894886,4.185578066799442,0.0,-39.72956090743141,-40.35772912159494,-40.146675374950085,-39.907208204001556,-39.78856578330779,-39.443180418070064,-40.35867534754121,-40.14706222676228,-39.932373324012,-39.78841763793068,0.9154949294711443,-0.21161312077892802,-0.2146889027502823,-0.1439556860813198,-0.4263020235292103,-0.2863804893613491,0.0009462259462651446,0.00038685181219477727,0.02516512001044191,-0.00014814537711060893
103,9345.078609509823,4.180445907504862,0.0,-39.755890310411836,-40.436165759197166,-40.22173757064621,-39.98166570681101,-39.84558287624712,-39.47929609744208,-40.43591604063712,-40.22191373963622,-40.007154893896605,-39.846233774572994,0.9566199431950366,-0.214002301000896,-0.2147588457396168,-0.16092111932361064,-0.4287611467405128,-0.27659421296975495,-0.00024971856004896154,0.00017616899000927333,0.02548918708559711,0.0006508983258726175
104,9402.320785292191,4.174339265066552,0.0,-39.78220256842602,-40.51621935045121,-40.29912176227829,-40.058760574556004,-39.904251070354604,-39.518140656037545,-40.51473155270545,-40.2990852256665,-40.08454404108551,-39.90581624974084,0.9965908966679038,-0.2156463270389466,-0.21454118458099458,-0.1787277913446701,-0.4301875116199412,-0.26406191238847754,-0.0014877977457601332,-3.6536611787596485e-05,0.025783466529503585,0.0015651793862332397
105,9470.221608353113,4.166993582101419,0.0,-39.800600786562065,-40.52551715838097,-40.31157003322612,-40.07200065840401,-39.909397530832756,-39.5574914927501,-40.52373782702782,-40.31147991039952,-40.097695675577704,-39.912041316242785,0.9662463342777201,-0.21225791662830318,-0.21378423482181574,-0.1856543593349187,-0.4260421514501189,-0.2431092938119619,-0.00177933135314845,-9.012282659881521e-05,0.025695017173696044,0.002643785410029409
106,9536.544540613193,4.159293623047903,0.0,-39.817712930242294,-40.53558430685871,-40.32450244977516,-40.08566237715702,-39.91501161805001,-39.594229174157704,-40.533509209617925,-40.324354989569265,-40.1112797990855,-39.9187128266294,0.9392800354602215,-0.20915422004866002,-0.21307519048376378,-0.192566972456099,-0.4222294105324238,-0.22348375608459037,-0.0020750972407839186,-0.00014746020589484488,0.025617421928480155,0.003701208579393267
107,9591.259931485327,4.152611755848944,0.0,-39.83122063481251,-40.54465005569278,-40.335759571402974,-40.097483402016785,-39.92010397756488,-39.623354660755396,-40.54232416882767,-40.335561138483854,-40.12304372499642,-39.92467884106338,0.9189695080722728,-0.20676303034381505,-0.2125174134874328,-0.19836488393303853,-0.41928044383124785,-0.20786597405711404,-0.002325886865108373,-0.00019843291912025052,0.025560322979636396,0.0045748634985045555
108,9644.97895210407,4.145714674980543,0.0,-39.76688572113983,-40.41515646596641,-40.210812364836244,-39.974530029786514,-39.80447881701525,-39.57011723168398,-40.41348566267787,-40.21080092381247,-39.999694850904426,-39.80904963933184,0.8433684309938911,-0.2026847388654005,-0.21110607290804495,-0.19064521157258696,-0.41379081177344545,-0.1967684894558488,-0.0016708032885404123,-1.1441023772817971e-05,0.02516482111791163,0.004570822316587453
109,9703.237933666427,4.136820854053075,0.0,-39.66782194404489,-40.20793082851044,-40.01141871256325,-39.77869961762289,-39.623553786040674,-39.48465632894449,-40.20750983038144,-40.011758054332375,-39.80315808376189,-39.62787582522282,0.7228535014369513,-0.19575177604906457,-0.20859997057048218,-0.1752822585390703,-0.40435174661954676,-0.18316561510039975,-0.0004209981290017595,0.00033934176912708836,0.024458466139002155,0.00432203918214924
110,9757.413720097617,4.129080917145517,0.0,-39.56130304160194,-39.95898876108321,-39.773996768948614,-39.546445427920276,-39.41281952728911,-39.39340305044904,-39.96042761236519,-39.77484710794955,-39.569881415398235,-39.41676350127896,0.5670245619161491,-0.18558050441563978,-0.20496569255131192,-0.153117914119278,-0.3905461969669517,-0.16789999115290044,0.0014388512819749621,0.0008503390009337863,0.02343598747795994,0.0039439739898483595
111,9801.719667849962,4.121369912169346,0.0,-39.465560378008234,-39.707912009467286,-39.536675793516956,-39.31536900644085,-39.20723511496155,-39.31252285251946,-39.71171311278483,-39.53815804707213,-39.337565485685246,-39.21072159968113,0.39919026026537097,-0.17355506571269785,-0.20059256138688397,-0.12684388600411722,-0.3741476270995818,-0.15303752548877725,0.0038011033175422426,0.0014822535551743954,0.022196479244399825,0.0034864847195805737
112,9848.76493447593,4.113325518023976,0.0,-39.559851349124266,-39.95126779910932,-39.747333066130416,-39.513949632128266,-39.38164556626423,-39.395085173992975,-39.954153268220274,-39.748395299978625,-39.53780037312515,-39.384921119604954,0.5590680942272996,-0.20575796824164883,-0.21059492685347436,-0.15287925352019727,-0.4163528950951232,-0.164766175131291,0.0028854691109572173,0.0010622338482093596,0.023850740996884667,0.00327555334072116
113,9903.019787900623,4.103199390447376,0.0,-39.67436685957406,-40.19867700405863,-39.968205876312375,-39.724395916194595,-39.57203841772699,-39.494975097197994,-40.20088656810317,-39.9689202870596,-39.749671276916374,-39.57506626751196,0.7059114709051784,-0.23196628104356876,-0.21924901014322984,-0.17460500940441648,-0.4512152911867986,-0.17939176237606347,0.0022095640445414233,0.0007144107472285555,0.025275360721778384,0.003027849784963621
114,9946.212409505739,4.0941387851289095,0.0,-39.76973167337161,-40.377850513587845,-40.13178310112499,-39.881501702427414,-39.717428810535466,-39.57807269101317,-40.37970290450881,-40.13229078494161,-39.90765608539964,-39.72025863278005,0.8016302134956419,-0.24741211956720122,-0.2246346995419728,-0.18739745261958518,-0.472046819109174,-0.19165898235844026,0.0018523909209662293,0.0005076838166218067,0.026154382972222834,0.0028298222445855004
115,9994.418768144431,4.083271080435696,0.0,-39.88029644773615,-40.5640878367151,-40.30459767065076,-40.0484676095582,-39.87461996653731,-39.674515922091594,-40.565668392323296,-40.30492679358973,-40.07540961014569,-39.8772293611316,0.8911524702317024,-0.26074159873356706,-0.22951718344403815,-0.1981802490140936,-0.4902587821776052,-0.20578052564455618,0.001580555608192924,0.0003291229389716932,0.02694200058748919,0.0026093945942875507
116,10034.730911722056,4.071932843170023,0.0,-39.83974314582217,-40.490640352993815,-40.23483335694238,-39.98006321707271,-39.80829207983785,-39.6427140360529,-40.49234356056242,-40.23524634754777,-40.00676715808182,-39.81107916072258,0.8496295245095169,-0.25709721301464583,-0.22847918946595058,-0.19568799735924358,-0.4855764024805964,-0.19702910976926802,0.0017032075686032044,0.00041299060539046195,0.02670394100911011,0.0027870808847296757
117,10072.538662715351,4.061734059506263,0.0,-39.76642949335212,-40.35956736718341,-40.1117397934339,-39.86017287031074,-39.69268310589905,-39.58447885235061,-40.36144714105185,-40.11229834972742,-39.886383576672245,-39.695787966224145,0.7769682887012408,-0.2491487913244299,-0.22591477305517316,-0.19059561044809925,-0.47506356437960306,-0.1819506410015137,0.0018797738684384058,0.0005585562935195298,0.026210706361503355,0.00310486032509516
118,10106.730169176026,4.0499073874826,0.0,-39.6843113858078,-40.20771727523352,-39.970636362921695,-39.72342730255272,-39.5610532760483,-39.5204473771639,-40.209769883431235,-39.971373112578306,-39.748993502963515,-39.564580558005105,0.689322506267338,-0.23839677085292976,-0.22237960961479075,-0.1844129449584102,-0.4607763804677205,-0.16386400864390538,0.0020526081977152444,0.0007367496566104137,0.02556620041079327,0.003527281956806405
119,10137.798045744863,4.03917174788938,0.0,-39.59182164268086,-40.027047490765256,-39.804948693243674,-39.563809466773876,-39.407992429580126,-39.449762040476585,-40.02929199203043,-39.80591806514768,-39.588502221274595,-39.412090836757265,0.5795299515538446,-0.2233739268827506,-0.2174158438730842,-0.17641138451732985,-0.4407897707558348,-0.14205960220427727,0.0022445012651743923,0.0009693719040058113,0.024692754500719616,0.004098407177139052
120,10168.064742023955,4.027549142858305,0.0,-39.47942659360942,-39.78881176071001,-39.59058703034419,-39.35898541957925,-39.21270907907595,-39.36598374061996,-39.791299562462136,-39.59190434618407,-39.38233829273168,-39.21767865240579,0.425315821842176,-0.199395216278063,-0.20956605345239154,-0.16465964032589397,-0.40896126973045455,-0.11344285298945778,0.0024878017521245965,0.0013173158398842588,0.023352873152433062,0.004969573329837829
121,10195.391407175526,4.013413571661006,0.0,-39.34548085554398,-39.468137864370526,-39.31090703946634,-39.095175614403786,-38.96333427518489,-39.269382227709336,-39.47092628091775,-39.31277516543222,-39.11636160845866,-38.96970024956374,0.20154405320841562,-0.15815111548553062,-0.19641355697356033,-0.14666135889491727,-0.35456467245909096,-0.07609862783464649,0.002788416547225836,0.0018681259658777094,0.021185994054874868,0.006365974378852002
122,10214.702230359346,4.0016189272087,0.0,-39.39709935995646,-39.55508278679576,-39.38289157426126,-39.16088563010735,-39.02724599422065,-39.30762363856138,-39.55829150024122,-39.384659886888215,-39.182766359540246,-39.03317874112923,0.2506678616798368,-0.17363161335300248,-0.20189352734796984,-0.14958761841101875,-0.3755251407009723,-0.08947572139507542,0.003208713445459921,0.0017683126269574245,0.021880729432893986,0.005932746908577258
123,10241.16818099619,3.984593938412601,0.0,-39.584130062880824,-39.877150435346735,-39.66481693641203,-39.425281501336826,-39.28418966903121,-39.44905707674461,-39.880917879833625,-39.66620907043663,-39.44928300135463,-39.28869574526031,0.4318608030890161,-0.21470880939699555,-0.21692606908199963,-0.1605872560943169,-0.4316348784789952,-0.13507298613621543,0.003767444486889815,0.0013921340245985903,0.024001500017803323,0.004506076229105815
124,10248.078938326677,3.971926854333115,0.0,-39.64044793921928,-39.9578357531144,-39.73836108778013,-39.495226976949354,-39.35324420718531,-39.49391640107285,-39.96171181698232,-39.73968572287003,-39.51966158416191,-39.357451784231266,0.46779541590947105,-0.22202609411229446,-0.2200241387081192,-0.16220979993064333,-0.44205023282041367,-0.1465315381464265,0.0038760638679207204,0.001324635089900994,0.024434607212555193,0.004207577045953315
125,10258.765185248778,3.9584119377066815,0.0,-39.708831873964776,-40.057327555114355,-39.82908378431351,-39.581708049423725,-39.438239549609385,-39.54884915383777,-40.06132736457124,-39.83032440567311,-39.60665827971419,-39.442098127723675,0.5124782107334696,-0.23100295889813083,-0.2236661259589212,-0.16456015199051421,-0.45466908485705204,-0.15998272012700454,0.003999809456885828,0.0012406213595994586,0.024950230290464503,0.0038585781142899123
126,10268.821948661584,3.939092342027521,0.0,-39.77296388664347,-40.142406888577526,-39.90815764685239,-39.65757710028261,-39.51335719539598,-39.6019665539725,-40.146497768185824,-39.90934094274427,-39.68291416787222,-39.51695562016623,0.5445312142133218,-0.23715682544155214,-0.22642677487205276,-0.1659585477059906,-0.4635836003136049,-0.1709973326709644,0.004090879608298792,0.0011832958918844838,0.02533706758961074,0.003598424770245856
127,10269.510240264699,3.9321117020938225,0.0,-39.78319022800465,-40.15180818400758,-39.91760453987343,-39.66680744950484,-39.522888034094535,-39.61100366851803,-40.15590541635519,-39.91878881390605,-39.69216735858353,-39.52647007906538,0.5449017478371587,-0.23711660244914157,-0.22662145532251543,-0.16569727951814883,-0.463738057771657,-0.17218655948661876,0.004097232347611168,0.0011842740326173384,0.025359909078694898,0.0035820449708481306
128,10267.527970273804,3.9226738837229806,0.0,-39.786507126165326,-40.147066039773804,-39.914728550314344,-39.66437852381858,-39.52139357938249,-39.61483378326665,-40.15115171363454,-39.9159319128773,-39.68967669215142,-39.52501310006554,0.5363179303678933,-0.23521980075724258,-0.226255220725875,-0.16466359208587988,-0.4614750214831176,-0.17167334289867853,0.004085673860735994,0.0012033625629541689,0.025298168332845705,0.0036195206830527127
129,10265.465693952796,3.9136339661949457,0.0,-39.78962830577925,-40.14234825886261,-39.911835162276475,-39.66192065107193,-39.519856968828584,-39.61842186867796,-40.1464228337537,-39.91305715572827,-39.68715864542898,-39.523512253587256,0.5280009650757336,-0.23336567802542874,-0.2258985102992881,-0.16364639184172347,-0.4592641883247168,-0.17120643710129002,0.004074574891085092,0.0012219934517929687,0.025237994357048876,0.0036552847586719395
130,10263.113079501152,3.9049217161686425,0.0,-39.79195493533003,-40.13654528458884,-39.907945494071264,-39.65850443738067,-39.517393000640084,-39.62129642181307,-40.14060790179455,-39.909186952812526,-39.68367755834191,-39.52108623894004,0.5193114799814822,-0.23142094898202714,-0.22550939447061324,-0.16259131940186933,-0.4569303434526404,-0.17065851351696182,0.0040626172057116605,0.0012414587412621358,0.02517312096124158,0.0036932382999594893
